"id","osm_id","width","widthpath"
21585,42465505,17.2,18.2
21588,42465507,7.9,11.5
21593,42465509,16.1,14.1
21594,42465509,14.9,12.9
21596,42465509,19.2,20.5
21600,42467085,9.6,12.1
21603,42467086,12.5,11.3
21606,42467088,19.4,11.6
21607,42486866,7.4,10.6
21613,42682106,7.9,5
21614,42682106,8.8,11.6
21620,42720989,10.6,12.7
21622,42720989,8.5,10.8
21626,42720991,4.8,12.2
21627,42781257,3.7,3.6
21628,42781257,NA,NA
21630,42878548,10.7,15.2
21631,42878548,11,18.9
21632,42878554,10.9,18
21634,42879142,5.4,6
21635,42879142,6.5,8.4
21636,42879142,6.2,8.1
21637,42879142,7.2,10.3
21642,42880953,3.9,4.6
21643,42880959,NA,NA
21644,42880959,2.6,3.3
21646,42896563,5.7,5.9
21647,42896565,NA,NA
21648,42896565,NA,NA
21651,42896580,6.2,8.4
21653,42899133,6.8,11
21654,42899133,9.5,11
21656,42899134,9,9.8
21658,42899134,8,0
21661,42899174,5.2,7.9
21662,42899174,5.2,8.7
21663,42900915,6.9,9.1
21664,42900915,NA,NA
21669,43340771,7.1,9.2
21671,43340774,5.1,8.2
21672,43340774,6.6,8.1
21681,43340820,5.5,5.5
21704,43563266,NA,NA
21706,43563266,NA,NA
21711,43568274,NA,NA
21713,43590865,7.9,12.1
21714,43590865,7.6,8.6
21719,43819879,5.9,5.4
21738,45275736,6.1,6.7
21754,46584345,8.9,10
21755,46584345,10.6,8
21757,47418636,8.2,9.8
21760,47984209,6.4,8.2
21761,47984209,10.5,12
21762,47984209,NA,NA
21766,48126336,5.9,11.6
21794,48502782,NA,NA
21802,48508908,NA,NA
21803,48509758,NA,NA
21804,48509758,NA,NA
21815,48616352,11.1,14
21818,48616352,10.3,11.9
21819,48616352,10.1,11.8
21820,48616352,10.3,12.5
21821,48616352,10.2,11.9
21833,49582486,8.9,12.4
21834,49582486,8.7,11.5
21836,49582486,7.7,11.3
21837,49582486,11.4,13.1
21844,49978363,7.7,7.3
21845,49978363,7.8,10
21848,49978363,8.3,11.9
21850,49978363,8.5,9.1
21852,49978363,15.1,15.1
21853,49978363,14.6,14
21857,49978364,6.2,9.6
21858,49978364,6.1,9.6
21859,49978364,6,8.9
21871,51200387,NA,NA
21886,54500226,8.3,11.9
21887,54500226,7,11.2
21891,54500228,7.5,10.5
21896,55000028,NA,NA
21898,55001051,NA,NA
21900,55001055,NA,NA
21906,55388061,NA,NA
21907,55391043,NA,NA
21910,56125242,2.7,10.3
21918,57018481,10.3,14.7
21919,57018482,10.6,11.8
21920,57018482,10.9,11.4
21921,57018482,10.1,12.5
21922,57018482,13.8,17.3
21923,57018482,12.3,16.2
21924,57018482,10.5,14.4
21928,59093052,NA,NA
21930,59139298,4.2,NA
21931,59139298,3,NA
21933,59139298,3,NA
21934,59139298,4.5,NA
21939,59804437,7.8,8.7
21940,59804437,8.3,11.9
21942,59804437,8.1,11.3
21945,59804438,7.2,7.8
21946,59804438,7.7,10.7
21950,59804440,NA,NA
21951,60837858,NA,NA
21952,60837858,6.1,9.2
21954,61189520,NA,NA
21955,61189528,NA,NA
21957,61189529,NA,NA
21958,61189529,NA,1.4
21965,62571005,NA,NA
21967,66085760,NA,NA
21968,66085760,NA,NA
21979,66097989,NA,NA
21989,66542869,7.2,11.2
21990,66542869,8.1,12.2
21994,66554029,NA,NA
21996,66554029,6.8,15.2
22000,66602037,9.6,11.3
22003,66648776,6.5,9.9
22004,66648776,9,13.6
22005,66648776,9.1,11.7
22006,66648776,8.4,10.5
22008,66648776,9,9.9
22023,66668269,5,10.5
22059,66723468,7.1,9.5
22060,66723469,NA,NA
22062,66723471,9.1,13
22079,66725005,NA,NA
22080,66725005,NA,NA
22088,66727062,NA,NA
22145,67056645,2,NA
22148,67203768,NA,NA
22167,67213826,NA,2.3
22168,67213826,NA,NA
22170,67213826,NA,NA
22172,67213828,13.8,21.8
22174,67213830,9.4,11.1
22176,67213830,10.1,11.7
22177,67213830,NA,NA
22178,67213842,NA,NA
22180,67216030,NA,NA
22181,67216030,NA,NA
22189,67218263,NA,NA
22190,67218264,6.2,10.7
22193,67312419,7.4,10.1
22216,68640778,6.6,11
22217,68640778,6.7,11.2
22218,68640778,6.2,9
22219,68640778,6.7,11.8
22220,68640778,6.6,11.5
22221,68640778,6.5,10.6
22222,68640778,6.3,7.2
22223,68640793,5.5,6.9
22224,68640793,NA,NA
22225,68640793,5.5,14.9
22226,68640793,5.4,14.1
22227,68640793,NA,NA
22242,68808074,NA,NA
22243,68808074,NA,NA
22251,68826419,5.1,7.5
22252,68826419,4.7,6.9
22253,68826419,4.8,8.3
22262,68826439,5.9,10.6
22263,68826439,5.2,8
22269,68826450,4.7,9.4
22281,68829295,7.9,12.3
22282,68829295,8.8,12.2
22340,69296215,NA,NA
22344,69296222,NA,NA
22347,69296234,NA,NA
22375,69296956,5.7,6.8
22376,69296956,6.6,8.2
22377,69296956,NA,NA
22378,69296956,NA,NA
22385,69323241,5.2,9
22433,69323345,NA,NA
22436,69323349,NA,NA
22437,69323349,NA,NA
22456,69323375,NA,NA
22505,69325035,5.6,7
22512,69325047,NA,NA
22513,69325047,NA,1.7
22517,69325051,NA,NA
22518,69325051,NA,NA
22519,69325051,NA,NA
22523,69590803,7.3,7.8
22524,69590804,4.8,6.2
22525,69590804,4.4,5.8
22531,69590815,12.3,15.7
22533,69590816,13.7,10.4
22536,69590817,6.7,9.5
22546,69748556,5.8,8.4
22548,69748556,7.5,9.3
22557,69892588,3.6,1.6
22558,69892588,3.8,3.7
22594,69892652,NA,NA
22608,69892704,5.4,5.4
22613,69892729,7.1,8
22614,69892729,7.3,9.1
22627,69892767,3.2,3.5
22633,69892770,NA,NA
22638,69892785,NA,NA
22639,69892785,NA,NA
22647,69898748,6.9,7.8
22652,69898794,NA,NA
22653,69898794,NA,2.2
22683,69920389,NA,NA
22706,69920428,7.1,9.1
22707,69920430,6.8,8.5
22708,69920430,7.4,9.3
22710,69920430,7.4,9.3
22711,69920430,6.6,6.9
22712,69920430,6.9,10.4
22713,69920442,NA,NA
22714,69920442,6.4,9.7
22715,69920442,5.7,8.6
22719,69920446,4.1,8.9
22721,69920448,5.4,7.4
22724,69920471,5.8,10.8
22725,69920471,6,11.2
22742,69932258,5.8,7.6
22743,69932258,5.9,8.5
22745,69990576,9.3,11.4
22747,70022196,10.2,10.1
22748,70022196,10.1,10.8
22749,70022196,10.4,7.9
22755,70156729,8.6,10.8
22756,70156729,8.4,10.6
22761,70156729,8.2,9.5
22762,70156729,7.4,10
22764,70156729,8,10.5
22767,70220742,7,9.5
22768,70220742,7.4,10.7
22769,70220742,7.1,9
22770,70220742,7.6,10.7
22773,70220742,7.2,9.6
22774,70479924,6.8,8.6
22775,70479924,7.4,9.3
22776,70479924,6.1,8.5
22777,70479924,6.4,4.9
22778,70479924,5.3,6
22779,70479924,5.6,8.8
22780,70479924,6.8,9.1
22782,70479924,5.9,10.5
22793,70483279,5.4,7.2
22794,70483281,7.4,11.6
22796,70501553,7.2,10.1
22797,70501553,6.2,10.2
22799,70501553,6.6,8.5
22802,70526749,6.9,8.6
22808,70608214,7.3,9.3
22809,70608214,7.2,9
22811,70608218,NA,NA
22815,70715390,6,9.6
22816,70715390,5.7,8.9
22822,70762558,4.4,5.6
22827,70909044,7.4,8.3
22835,71206616,3,1.6
22855,71361920,NA,NA
22856,71434512,3.1,3.5
22858,71434518,5.7,5.5
22909,71606627,7.3,10
22912,71606648,5.5,8.3
22913,71606648,5.2,8
22914,71643669,6.4,8.3
22917,71824713,10.2,13.9
22921,71865690,8.6,10.3
22927,71932044,NA,NA
22929,71932045,NA,NA
22939,71932052,5.3,6.5
22940,71932052,5,6.3
22941,71932057,5.5,5.4
22968,72343207,6.3,7.7
22969,72343207,6,7.9
22992,72343233,8,11.1
23002,72343246,5.8,6.6
23023,72351596,NA,NA
23053,73895986,7.9,5
23060,73897646,NA,NA
23061,73897646,NA,NA
23087,74039386,5.5,6.4
23099,74039429,7.4,8.9
23100,74039429,7.9,10.2
23102,74039429,7.3,8
23103,74039429,7.6,9.7
23104,74039429,7.3,10.7
23105,74039429,7,8.4
23106,74039429,7.2,8.1
23107,74039429,7.7,9
23109,74175570,8.5,9.3
23138,75125856,12.9,14.9
23141,75137117,7.3,10.3
23142,75137117,7.9,8.2
23143,75137117,8.2,9.7
23145,75479479,NA,5.2
23151,76873381,8.5,7.8
23158,78548760,7.3,9.4
23159,78548760,7.4,10.2
23161,78548766,7.2,7.6
23162,78548766,7.3,7.5
23163,78548768,7.1,10.9
23173,79236411,6.5,9.5
23176,79371336,NA,NA
23177,79371336,NA,NA
23180,79371337,NA,NA
23181,79371337,NA,NA
23184,79371349,NA,NA
23185,79371349,9.6,NA
23191,79372556,NA,NA
23196,79372563,NA,NA
23197,79372563,NA,NA
23198,79372563,NA,NA
23199,79372563,3,NA
23202,79388873,3.1,NA
23204,79388873,3.3,NA
23205,79388880,NA,NA
23206,79388880,5.6,NA
23209,79388881,8.9,11.4
23210,79388881,8.6,11.1
23211,79388881,8.7,12.4
23212,79388881,9.2,14.4
23213,79388881,8.9,13.4
23214,79388881,7.4,7.2
23215,79388881,7.9,8.4
23216,79388881,8.4,11.4
23221,79388888,9.2,16.7
23222,79388888,9.1,15.9
23224,79388888,7.4,6.1
23225,79388888,9.1,9.4
23227,79388888,9.2,16.5
23229,79388890,5.5,7.9
23230,79388890,5.7,6.9
23254,79400426,7,15
23259,79400440,5.5,6.6
23260,79400446,8.1,16.3
23261,79400446,6.6,8.8
23297,79400465,5.5,8.1
23308,79400487,4.4,5.1
23309,79400487,3.2,10
23311,79400487,NA,NA
23319,80129970,12.6,14.8
23324,80248938,6.1,10.8
23325,80248938,6.3,9.8
23326,80257804,5.9,8.3
23336,80967894,10.1,12.2
23337,80967894,10.3,11.6
23339,80967894,10.4,13.2
23340,80967894,10.3,12.7
23346,81796558,7.5,10.4
23347,81796558,7.4,9
23349,81796558,8.1,9.4
23350,81796558,7.3,9.7
23366,82117505,4.1,8.8
23369,82117508,NA,NA
23379,82402048,6.5,10.2
23382,82402049,6,9.9
23386,82403191,NA,NA
23387,82403191,2,3.2
23389,82411804,NA,NA
23392,82416175,7.8,14.8
23395,82650540,7.7,8.2
23398,82650540,13.1,13.4
23399,82650542,13.1,16
23400,82650542,8.4,7.2
23401,82650542,7.6,9.3
23404,82650543,14.5,13.1
23407,82650544,5,6.9
23408,82650544,6,9.3
23409,82650544,6,7.8
23410,82835688,5.1,5.3
23413,82835702,5.6,8.5
23415,82835710,7.4,11.3
23416,82835710,8.2,10.7
23417,82835714,4.8,5.6
23419,82835714,4.2,5.3
23424,83097881,8.6,16
23425,83097881,7.1,9.8
23428,83164695,5.7,7.3
23429,83164695,NA,NA
23439,83207681,NA,NA
23443,83210790,NA,NA
23446,83302452,7.7,10.7
23450,83384202,7.2,9.7
23454,83384202,7.4,10.5
23455,83384202,7.1,7.9
23463,83384213,7.8,10.4
23464,83384213,7.6,9.5
23465,83384213,7.7,11.6
23466,83384213,7.1,9.5
23468,83384213,7.5,10.7
23469,83384213,7.7,10.7
23470,83534240,7.4,11.5
23472,83534240,6.9,12.7
23473,83546136,NA,NA
23475,83546136,NA,NA
23476,83695148,NA,NA
23479,83695148,NA,NA
23481,83695148,NA,3.2
23482,83695148,NA,NA
23486,83709119,5.4,14.3
23487,83709119,5.2,14.2
23488,83713768,7.1,13
23492,83713775,5.1,12.8
23495,83805807,NA,NA
23508,83823149,7.2,9.8
23519,83826570,NA,NA
23524,84074305,5.8,8.5
23525,84074307,7.2,8.9
23526,84074307,7.1,10.7
23529,84192336,12.3,11.7
23531,84470379,6.1,8.7
23532,84470379,6.1,9.4
23534,84470379,6,7.9
23536,84587665,5.9,7.7
23537,84587666,9.1,13.6
23538,84587666,9.6,15.8
23540,84587666,10.2,15.9
23541,84587666,10.7,16
23543,84587666,8.8,10.6
23544,84587666,8.7,14
23545,84608997,5.8,7.8
23546,84608997,7.6,11.4
23548,84608997,6.5,12
23573,84679306,NA,NA
23574,84679306,NA,NA
23575,84679306,1.5,2.7
23582,84696192,NA,NA
23583,84696192,NA,NA
23586,85274023,6,11.1
23587,85274023,6,10.1
23588,85274023,6.1,11.4
23589,85274023,5.7,10.5
23590,85274025,NA,NA
23591,85274025,NA,NA
23595,85274028,4,6
23601,85284094,8.6,13
23602,85284094,11.1,13.8
23603,85284094,11.7,16.1
23604,85284094,12,14.2
23606,85284094,11.8,12.2
23609,85294469,9.2,12.5
23610,85294469,9.4,15.9
23611,85294484,6,NA
23619,85332921,3.6,8.4
23620,85332921,3.8,7.7
23621,85332921,4.3,6
23622,85332921,5.7,6.5
23627,85334580,8,NA
23629,85442666,NA,NA
23633,85445263,10.3,17.4
23635,85445264,6.5,7.8
23637,85445264,7,8.4
23640,85514941,8.1,9.5
23645,85514951,8.7,19.1
23653,85514963,11.8,14.9
23655,85514963,12.5,14.9
23656,85514963,13.2,16.1
23657,85514963,12.5,19
23658,85514963,13.4,17.1
23659,85514963,9,15.5
23661,85514963,11.5,15
23671,85523488,4.5,NA
23672,85523488,4.5,NA
23673,85523488,4.6,4.2
23677,85523488,13.8,NA
23678,85523488,15.2,NA
23679,85523488,13.3,NA
23681,85525221,17.7,NA
23682,85525221,17.7,NA
23687,85525221,17.6,NA
23688,85525221,17.8,NA
23689,85525221,17.6,NA
23696,85729095,7.8,10.8
23697,85729095,7.8,10.9
23698,85729095,9.1,9.9
23699,85729095,7.9,9.1
23700,85729095,7.6,9.1
23701,85729095,7.5,9.7
23702,85729095,9.8,10.2
23703,85729108,8.7,12.4
23704,85729108,6,8.1
23705,85729109,6.9,8.7
23706,85729109,6.8,8.4
23711,85729125,10.4,12.1
23712,85729125,9.7,10.1
23714,85729125,10,12.1
23718,85729125,7.4,9.1
23723,85729125,8.9,14.7
23724,85729125,9.3,15.8
23726,85729125,9.2,17.6
23730,85729139,8.2,4.4
23746,85997457,12,12.5
23752,86812943,5.3,9.3
23754,86812944,5.5,8.6
23755,86812950,4.9,8.2
23756,86812950,4.7,6.7
23757,86812950,4.8,7.9
23764,86812950,5.5,7.6
23770,86994880,4.9,7.8
23771,86994880,5.1,6.1
23772,86994895,6.6,7.9
23773,86994895,6.6,7.7
23774,86994895,4.7,7.9
23775,86994895,5,8.1
23776,86994895,4.7,7.5
23823,87945102,6.5,8.7
23829,87945184,6.1,14.2
23833,87945184,6.1,9
23837,87945184,5.9,10.9
23838,87945184,11.5,0.4
23868,87978253,6.6,8.7
23880,88023928,NA,NA
23905,88023996,NA,NA
23914,88024026,NA,NA
23995,88407880,4.7,8.4
24018,89079691,5.7,8.1
24020,89079691,9.8,10.1
24021,89079691,11.2,10.7
24031,89353250,5.3,6.6
24034,89353251,1.9,1.9
24042,89353258,NA,NA
24047,89353261,7.6,9.1
24058,89353275,4.7,6.5
24059,89353275,6.7,9.3
24060,89353275,6.8,10.5
24061,89353275,6.7,9.2
24063,89353275,6.6,10.2
24065,89353275,4.9,5.6
24067,89353276,NA,NA
24069,89353279,4.7,8.7
24070,89353279,5,9.8
24071,89353279,6.5,7.6
24072,89353279,7.3,6.9
24073,89353279,5.9,7
24075,89353282,NA,NA
24087,89353296,4.7,6.7
24088,89353296,4.8,6.8
24089,89353296,4.8,6.5
24095,89353304,5.2,7.3
24096,89353304,5,5.5
24101,89353323,5.2,6.7
24113,89353338,7.3,12.5
24116,89353338,6.1,9.7
24117,89353341,5.5,6.2
24125,89353355,4.9,5.3
24134,89353364,6.3,8.7
24135,89353364,5.7,6.2
24136,89353364,5.6,8.4
24140,89353377,6.6,9.3
24141,89353377,6.6,6.7
24148,89353386,5.7,7
24159,89418467,5.2,9.7
24160,89418467,5.7,11.9
24165,89418472,5.5,6.1
24170,89618781,NA,NA
24171,89618781,NA,NA
24172,89618781,NA,NA
24173,89618781,NA,NA
24176,89618781,NA,NA
24179,90087099,2.3,2.2
24187,90133200,12.3,15.8
24188,90133200,9.6,11.8
24189,90133200,9.7,12.4
24191,90133200,10.9,19
24194,90133200,13.5,26
24209,90145461,8.2,8.4
24210,90145461,18.3,19.4
24211,90145461,8.7,12
24213,90145461,8.7,14.9
24214,90145461,9,12
24215,90145461,9.1,11.7
24216,90145461,8.6,12.5
24219,90145467,9.1,17.7
24222,90145467,NA,NA
24226,90145467,6.9,12.6
24230,90145472,8.6,8.3
24232,90145477,5,8.8
24233,90145477,4.8,11.9
24234,90145477,4.9,11.4
24235,90145477,5,11.8
24236,90145477,5.1,11.5
24237,90145477,4.9,6.3
24238,90145477,7.7,8.9
24241,90145481,19.7,23.2
24242,90145481,19.7,22.8
24249,90145487,NA,NA
24253,90145506,9.2,11.8
24255,90145507,19.6,23.2
24258,90145508,7.3,15.9
24259,90145510,8.9,12.5
24260,90145510,11,16.2
24261,90145510,22.2,18.3
24263,90145513,6.9,11.3
24264,90145513,6.6,11
24265,90145519,15.6,20.4
24266,90145519,NA,NA
24267,90145520,8.2,11.8
24268,90145520,9.3,12.3
24269,90145520,8.6,15.2
24270,90145520,9.3,11.9
24271,90145520,13.2,23.5
24272,90145520,9.4,12.6
24274,90145523,10.5,9.5
24288,91189306,6.1,7.7
24289,91189306,5.8,6.7
24290,91189306,8.5,11.2
24292,91189306,8.4,7.2
24293,91189306,8.7,9.6
24294,91189307,NA,NA
24321,93280992,9.1,11.4
24322,93280992,9.1,9.5
24323,93281811,6.7,7.1
24326,93281811,6,7.2
24329,93543712,5.2,8.4
24335,93545877,7.1,7.5
24336,93545877,8.3,14
24337,93545877,8.1,9
24347,93769442,NA,NA
24369,94255688,6,7
24379,94524265,8.4,12.1
24380,94524265,8,11.6
24399,95210204,4.9,6
24406,95512333,NA,NA
24407,95512337,7.3,9.4
24408,95512337,7.4,8.6
24410,95512337,7.3,8.2
24412,95512337,7,9.3
24415,95512337,7.1,6.5
24416,95512337,7.9,7.9
24418,95512337,7.2,6.9
24419,95512337,7.4,7.6
24423,95512342,6.9,9.1
24441,98497788,8.5,11
24442,98497788,5.9,6.3
24443,98497788,8.5,8.9
24444,98497788,9.1,8.7
24446,98497788,8.9,9.9
24448,98497788,8.7,12.6
24449,98497796,NA,NA
24451,98497796,11.4,14.6
24453,98497796,10.9,13.5
24454,98497796,11.7,14.4
24456,98497800,10.2,10.6
24472,98635252,7.2,8.5
24498,99714867,15.3,16.3
24499,99714867,14.4,16.9
24500,99714867,13.7,19.9
24513,100459426,2,NA
24518,100874699,5.5,7.2
24519,100874699,6.2,8.2
24521,100874701,7.3,10.5
24522,100874701,7.6,10.7
24530,101801401,NA,NA
24531,101801401,NA,NA
24534,101801417,6.1,7.1
24535,101801417,6.8,7.1
24537,102623409,10.7,17.9
24540,102809142,8.7,15
24541,102809142,9.1,12
24542,102809147,NA,NA
24543,102809147,10.3,16
24548,102967875,4.5,5.7
24571,103776315,4.7,7.2
24573,103776315,4,4.8
24575,103776315,2.8,6
24576,103777219,6.7,8.2
24577,103777219,7.4,8.7
24578,103777219,7.1,8.7
24580,103777219,6.8,10.1
24581,103777219,6.6,9.4
24582,103777219,5,8.1
24591,103849626,8.4,10.7
24592,103849626,7.2,10.3
24593,103849626,11.4,1.4
24595,103849626,7.6,8.7
24596,103849626,7.3,2.3
24598,103974545,NA,3.1
24602,104036152,NA,NA
24603,104038580,8,10.6
24615,104055141,NA,NA
24620,104234491,6.8,8.8
24621,104234491,8.2,10
24622,104234491,8.2,10.1
24623,104234491,6.8,8.6
24624,104234491,6.7,10.5
24628,104234491,6.8,7.5
24629,104234491,7.2,NA
24638,104314016,NA,NA
24645,104314022,NA,NA
24650,104314023,NA,NA
24667,105308002,5,8.6
24668,105308002,6.8,10
24669,105312436,8.2,15
24670,105312436,8.5,9.9
24677,105346670,5.6,6.1
24678,105346670,6.4,8.3
24679,105346670,7.2,10.3
24680,105346670,7.3,9.2
24689,105354588,NA,NA
24704,105367345,1.4,NA
24716,105443948,5.9,9.8
24728,105470213,7.3,13.9
24734,105470213,8,11.3
24736,105470213,7.4,11.6
24738,105470213,6.2,9
24740,105470213,8.6,10.5
24742,105470213,8.1,10.7
24747,105589264,6.6,8.9
24748,105589264,6.6,7.1
24749,105589264,8,9.1
24754,105647458,NA,NA
24755,105647458,6.3,7.9
24760,105647480,6.4,NA
24775,105668613,5.8,7.4
24777,105668619,9.2,14.2
24781,105728392,7.9,11.7
24782,105728392,NA,NA
24786,105728411,8.1,13.6
24787,105728411,9.5,17
24788,105728411,8.2,14.2
24789,105728411,8.4,14.7
24793,105728418,NA,NA
24799,105728424,5.2,8
24800,105728424,5.3,7.3
24854,106083282,15.9,13.3
24855,106083282,16,14.9
24856,106083283,4.4,8.7
24858,106084552,8.8,15.1
24859,106084552,7.3,16.9
24860,106084554,7.9,9.9
24861,106084554,9,12.8
24865,106084556,10.7,13
24869,106084558,5.9,4.5
24872,106084558,6.2,7.5
24873,106084558,6.6,8.2
24876,106090660,5.2,7
24900,106112976,7,8.6
24901,106112976,5.6,6.9
24914,106321014,7.4,7.8
24916,106368627,5.2,7
24917,106368627,5.4,6
24930,106488048,7.3,10.5
24931,106488048,7.9,9.9
24932,106488048,7.3,7.8
24933,106488049,7.2,9.5
24934,106488049,8.2,12.1
24935,106488049,7.8,9
24937,106488049,7.7,9.3
24938,106488049,7.4,8.8
24940,106488049,8,10.6
24946,106488055,8,11.6
24947,106488055,7.9,7.6
24948,106488055,8.6,11.7
24949,106488055,12.2,11.7
24950,106488055,8.5,10.3
24951,106488055,8.2,11.9
24952,106488055,8.4,13.3
24954,106488055,8.4,10.2
24955,106488055,9.4,11
24956,106488055,8.3,12.4
24958,106488055,9.1,12.4
24962,106488060,8.3,12.1
24968,106516440,14,17
24969,106516440,NA,NA
24975,106516462,18.7,19.8
24976,106516467,6.3,6.7
24987,106561687,NA,1.2
24988,106561687,NA,1.3
24989,106561688,17.5,20.2
24996,106561689,NA,NA
25002,106561692,NA,NA
25005,106561692,NA,NA
25013,106561705,NA,2.8
25023,106561709,NA,NA
25024,106561709,NA,NA
25031,106565193,7.8,1.8
25065,106676416,7.1,9.7
25066,106676416,6.4,8.8
25067,106676423,7.6,9.8
25069,106676423,7.6,10.9
25072,106744657,5.7,6.4
25081,106767541,7.9,9.9
25087,106844854,NA,NA
25097,106860500,NA,NA
25130,106895617,7.8,16.9
25131,106895617,8.5,17.5
25132,106895617,7.5,15.1
25133,106895617,8.3,17.8
25142,106896352,5.3,9.2
25143,106896352,4.8,7.4
25150,106896354,4.8,7.2
25151,106896356,5.6,8
25152,106896356,5.6,9.2
25153,106899670,6.4,7.7
25154,106899670,6.6,NA
25161,106903400,NA,NA
25163,106903400,NA,NA
25172,107005067,9.5,6.8
25173,107005067,10.2,14.5
25233,107039050,14.9,16.5
25236,107039054,NA,NA
25237,107039054,NA,NA
25238,107039054,NA,NA
25240,107039054,10.4,18.5
25241,107039054,8.9,17.9
25242,107039054,9.7,21.6
25243,107039054,5.3,14.3
25245,107039055,NA,5.5
25247,107039055,NA,NA
25248,107039055,NA,NA
25255,107039058,10.6,14.6
25257,107039059,8.6,16.5
25263,107039079,7.3,6.5
25264,107039079,7.8,9.2
25265,107039079,7.6,9
25272,107039086,14.7,13.7
25273,107039091,6.7,9.5
25277,107039094,7.6,10.6
25279,107039094,7.3,8.5
25282,107039094,10.5,12.6
25283,107039094,7.6,9
25284,107039094,9.2,9.5
25286,107039094,10.3,12.1
25287,107039094,8.3,8.9
25288,107039094,7.2,7.5
25289,107039094,7.5,9.2
25292,107039094,8,9.2
25293,107039094,NA,NA
25294,107039094,8.6,13.1
25308,107039510,NA,NA
25316,107104409,5.3,8.2
25330,107119254,5.1,8
25331,107119254,4.9,4.4
25332,107119254,5.2,8.3
25333,107119254,5.1,8.8
25334,107119254,4.7,7.5
25335,107119254,4.9,6.7
25336,107119254,NA,NA
25337,107119254,4.9,6.5
25368,107119297,6.1,6
25369,107119297,5.8,6.8
25370,107119297,4.6,7.4
25379,107120041,7.7,9.1
25380,107120041,5.1,6.9
25384,107175598,NA,NA
25385,107175598,6.9,9.6
25387,107175598,6.7,8.9
25398,107175622,5.9,10.8
25399,107175622,6.6,9.4
25402,107179715,7.9,8.8
25403,107179715,8.7,9.1
25404,107218546,6.7,9.5
25405,107218546,6.5,8.4
25408,107254974,5.8,7.3
25409,107254974,4.7,6.8
25410,107254974,4.7,6
25419,107254979,6.8,9.3
25420,107254979,6.8,10.4
25421,107254979,7,11.1
25422,107254979,7.1,10.5
25423,107254979,8.1,11.3
25425,107254979,7.6,12.4
25427,107254979,7.5,11.8
25428,107254979,7.2,10.1
25429,107254979,6.9,10.7
25430,107254979,7.3,10.4
25432,107254979,6,9.9
25433,107254979,7,9.2
25449,107296516,8,11.3
25450,107296516,8.2,11.4
25452,107296516,8,9.9
25453,107296516,8.2,10.2
25454,107296516,8.2,11.1
25456,107296516,7.7,9.7
25457,107296516,8.6,12.5
25458,107296519,16.1,2
25461,107296519,7.4,11.2
25462,107296519,9.8,12.9
25463,107296519,14,16.4
25465,107296519,13.3,13.1
25467,107296519,10.3,15
25469,107296519,10.5,12
25470,107296519,7.8,9.6
25471,107296519,8,13.4
25472,107296519,9.1,11.6
25477,107296526,8.5,18.9
25481,107296527,6,6.8
25482,107296527,NA,NA
25484,107296528,7.6,9.6
25485,107296529,8.7,13.5
25487,107296529,8.4,11.2
25488,107296529,9.2,13.8
25489,107296529,10,12.1
25490,107296529,8.7,8.6
25491,107296529,7.2,10.4
25492,107296529,9,11.1
25493,107296529,9,13.3
25495,107296529,7.3,1.9
25497,107296529,11.5,9.8
25499,107296529,8.1,11.8
25501,107296529,14.4,15.4
25503,107296533,2.7,3.3
25517,107296541,8.3,16.8
25530,107296546,7.7,13.6
25531,107296548,NA,NA
25532,107296548,8.3,15.8
25533,107296548,13.5,2.5
25535,107296548,7.4,14.7
25537,107378822,7.3,11.1
25538,107378822,7.5,10.5
25542,107429062,6.5,9.7
25543,107429062,5.5,5.8
25544,107437537,9.9,11
25545,107437537,10.3,13.7
25546,107437538,NA,NA
25547,107437538,NA,NA
25548,107437538,NA,NA
25551,107437539,9.1,10.9
25555,107437543,4.3,6.7
25556,107437543,5.2,8.4
25557,107437547,8.8,9.5
25561,107437550,8.4,14.2
25576,107437558,10.1,11.1
25577,107437558,NA,NA
25583,107437561,10.4,16
25591,107460370,14.6,11.7
25592,107460370,19.9,20.1
25598,107460372,9.7,10.2
25601,107460375,NA,NA
25602,107460376,7,8
25603,107460376,7.2,9.5
25604,107460376,6.4,8.7
25605,107460376,5.4,6.1
25633,107483716,NA,NA
25636,107483719,6.1,5.8
25654,107486174,8,10
25655,107486175,6.7,9.4
25656,107486175,NA,2
25657,107530723,6.8,5.1
25674,107585045,16.9,15.6
25678,107585048,5,6.2
25679,107585048,NA,NA
25681,107585054,8.1,10
25691,107585064,6.3,6.3
25696,107813250,5.1,9.2
25698,107813252,5.9,10.6
25699,107813252,5.6,11
25701,107813253,11,14.9
25703,107813258,5.1,8.9
25704,107813258,5.5,8.1
25705,107813258,14.5,14
25707,107860609,6.4,7.5
25708,107860609,7.6,9.2
25709,107860609,7.4,12.7
25710,107860609,8.3,13.8
25711,107860609,9.5,14.4
25712,107860609,7.9,9.1
25715,108050069,NA,NA
25719,108233995,NA,NA
25723,108233996,7.6,7.9
25724,108233996,7,8.2
25726,108234586,NA,NA
25727,108234586,NA,NA
25730,108234586,NA,NA
25731,108234586,NA,NA
25733,108234586,NA,NA
25736,108234587,12,13.1
25747,108842670,9.6,12.9
25749,108842670,8.8,10.1
25750,108842670,10.7,15.6
25752,109049362,NA,NA
25764,109049363,7.1,13.3
25767,109049368,NA,NA
25769,109050619,NA,NA
25780,109196963,6,7
25781,109196963,6,8
25783,109196963,6.2,8.2
25784,109196963,6.4,NA
